Date,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground
2018-01-01,24.10000038146973,72.70000457763672,0.009560000151395798,15.1614929199219,-0.012186278589069843,-0.93391352891922
2018-01-02,27.362287521362305,74.9000015258789,0.010462524369359016,16.047998046875026,0.3145434558391571,-0.4854589700698853
2018-01-03,30.246618270874023,86.5999984741211,0.01193000003695488,15.838525390625026,-0.2827319204807281,-0.6539648175239563
2018-01-04,33.01068878173828,90.9000015258789,0.012779999524354936,16.169244384765648,0.21157225966453552,0.9081225395202636
2018-01-05,27.2503719329834,82.4133529663086,0.01139152329415083,15.9234558105469,1.0472754240036009,-0.03774169832468033
2018-01-06,24.30000114440918,81.30000305175781,0.010660000145435332,15.1249938964844,-0.3676904141902924,-1.7204101085662842
2018-01-07,23.80000114440918,74.73505401611328,0.009574571624398232,14.816247558593775,0.5440039038658142,-0.8132665753364563
2018-01-08,20.600629806518555,64.90000152587889,0.00817999988794327,14.496667480468775,-0.0038159179966896772,-1.861772418022156
2018-01-09,21.7869873046875,72.59728240966797,0.009780955500900744,15.58709106445315,-0.6003930568695068,-0.6937011480331421
2018-01-10,22.0,68.07369232177734,0.008876207284629345,15.0629821777344,-0.8842065334320068,-1.4809716939926147
2018-01-11,27.70000076293945,83.37598419189453,0.011370238848030569,15.711389160156275,-1.5246862173080444,-0.7494629025459291
2018-01-12,24.60000038146973,72.30000305175781,0.008959999307990074,14.288537597656275,-0.07512450963258742,-0.9004541039466858
2018-01-13,23.4139461517334,76.9000015258789,0.009370000101625921,13.981530761718775,-2.300966739654541,-1.7737841606140137
2018-01-14,23.399999618530273,71.4000015258789,0.008619999513030052,13.847192382812526,-1.326642990112305,-1.2119848728179932
2018-01-15,19.899999618530273,49.9000015258789,0.0073899999260902405,17.023248291015648,-1.1594702005386353,-0.6330419778823853
2018-01-16,18.100000381469727,50.5,0.006569999735802412,14.979638671875026,0.03876220434904098,-1.5345703363418581
2018-01-17,18.113012313842773,78.0999984741211,0.0094200000166893,13.8084655761719,-0.9218725562095642,-0.7400707602500916
2018-01-18,20.9375057220459,81.9000015258789,0.0104799997061491,14.711938476562526,-1.5314575433731081,-1.8585302829742432
2018-01-19,20.6888370513916,69.5,0.008949999697506428,14.8140808105469,-0.9694042801856996,-1.595314860343933
2018-01-20,23.399999618530273,91.4000015258789,0.012120003812015057,15.23406372070315,-2.393378734588623,-1.3530858755111694
2018-01-21,18.81626892089844,69.90000152587889,0.008929999545216559,14.713586425781275,-1.17535400390625,-2.110800743103028
2018-01-22,14.572131156921387,62.9000015258789,0.00791999977082014,14.4414001464844,-1.8289233446121216,-2.5336570739746094
2018-01-23,18.406721115112305,56.70000076293945,0.007689999882131816,15.59929809570315,-1.7039355039596558,-1.7939550876617432
2018-01-24,19.7569637298584,77.5,0.009610163047909737,14.217248535156275,-2.0154979228973393,-2.303037166595459
2018-01-25,23.51301383972168,86.5,0.011351201683282852,15.07793579101565,-3.328688859939575,-2.541384220123291
2018-01-26,24.399999618530273,69.28474426269531,0.009691082872450352,16.073052978515648,-0.7092528939247131,-0.6286181211471558
2018-01-27,23.701669692993164,70.67633819580078,0.009145441465079784,14.93914184570315,-1.4413121938705444,-2.2176170349121094
2018-01-28,19.30000114440918,89.80115509033203,0.011404421180486679,14.58245239257815,-1.63507080078125,-1.8236840963363647
2018-01-29,17.100000381469727,72.7590560913086,0.009278746321797373,14.648522949218775,-1.7164453268051147,-2.246289014816284
2018-01-30,16.050893783569336,56.3998908996582,0.007526567671447992,15.3699890136719,-1.95730459690094,-2.066957950592041
2018-01-31,20.0,58.79999923706055,0.008410000242292881,16.428094482421898,-2.196301221847534,-2.330190420150757
2018-02-01,23.899999618530273,72.93553924560547,0.009734158404171469,15.370629882812526,-2.3679540157318115,-2.8314697742462163
2018-02-02,16.600000381469727,91.17757415771484,0.011349999345839024,14.259606933593775,-2.766894578933716,-1.8347704410552976
2018-02-03,15.24680233001709,79.90034484863281,0.00945116765797138,13.52385864257815,-2.0914354324340816,-2.0637891292572017
2018-02-04,17.200000762939453,68.59999847412111,0.008719999343156816,14.617883300781275,-2.1628613471984863,-2.0562329292297363
2018-02-05,20.55634117126465,69.0,0.0094200000166893,15.693505859375026,-2.388239622116089,-1.9843382835388184
2018-02-06,23.0,77.60021209716797,0.01029410120099783,15.2600036621094,-1.9388574361801147,-2.4694652557373047
2018-02-07,23.45866203308105,76.0999984741211,0.010029999539256096,15.1329284667969,-2.3847339153289795,-1.9368480443954468
2018-02-08,21.7812614440918,60.29999923706055,0.0074999998323619374,14.244104003906275,-2.495302677154541,-2.329904794692993
2018-02-09,16.899999618530273,61.20000076293945,0.0072800000198185435,13.592675781250026,-1.9795165061950684,-1.37469482421875
2018-02-10,16.5,76.20000457763672,0.009689999744296074,14.579919433593775,-3.480173349380493,-2.828119993209839
2018-02-11,17.100000381469727,86.9000015258789,0.010999999940395357,14.548547363281275,-3.526132822036743,-3.0125389099121094
2018-02-12,20.600000381469727,86.7016830444336,0.011551669798791409,15.32171020507815,-4.018168926239014,-3.145236730575561
2018-02-13,19.5,70.67195129394531,0.008903488516807556,14.509301757812526,-3.0205614566802983,-2.0008299350738525
2018-02-14,20.600000381469727,73.5999984741211,0.0095736812800169,14.994531250000026,-3.5190184116363525,-2.0334863662719727
2018-02-15,18.24860954284668,83.5,0.010831493884325027,14.9368835449219,-3.709457874298096,-1.973186016082764
2018-02-16,20.600000381469727,89.0999984741211,0.011582398787140845,14.956262207031275,-3.941657543182373,-3.2083740234375
2018-02-17,18.7866325378418,79.59168243408203,0.010277857072651386,14.85881958007815,-3.3392088413238525,-3.4420530796051025
2018-02-18,19.26190185546875,87.5999984741211,0.011549999937415123,15.14312133789065,-2.987590312957764,-2.947575569152832
2018-02-19,21.700557708740234,88.1771469116211,0.011883459985256195,15.484948730468775,-3.0738842487335205,-2.716425657272339
2018-02-20,27.550373077392575,87.20000457763672,0.01189026702195406,15.649865722656275,-2.4741673469543457,-1.9771679639816284
2018-02-21,23.5,79.9000015258789,0.011090000160038471,15.952355957031275,-1.997813701629639,-2.2936034202575684
2018-02-22,24.493408203125,70.28178405761719,0.010632555000483991,17.261590576171898,-2.5432934761047363,-2.0388379096984863
2018-02-23,20.899999618530273,76.81855773925781,0.010689999908208849,15.94646606445315,-2.8410887718200684,-2.6713550090789795
2018-02-24,11.100000381469727,81.6307601928711,0.010943427681922913,15.3900085449219,-3.0144262313842773,-2.4368138313293457
2018-02-25,23.10000038146973,77.43767547607422,0.011359999887645245,16.852624511718773,-2.2510106563568115,-1.5534838438034058
2018-02-26,21.200000762939453,59.10000228881836,0.009127957746386528,17.636346435546898,-3.6776952743530273,-2.946074247360229
2018-02-27,23.0,62.57619094848633,0.009479999542236328,17.328637695312526,-2.420361280441284,-1.4377758502960205
2018-02-28,25.0,77.0,0.01133000198751688,16.866998291015648,-2.293828010559082,-1.8558543920516968
2018-03-01,32.299999237060554,72.50074768066406,0.011270105838775637,17.748132324218773,0.7988525032997131,-0.7905663847923279
2018-03-02,29.899999618530273,80.88331604003906,0.01109999977052212,15.822656250000026,3.478000402450561,1.0689208507537842
2018-03-03,31.088001251220703,80.04078674316406,0.011919999495148659,17.097131347656273,0.1149926707148552,-0.01839599572122097
2018-03-04,31.56488609313965,82.5999984741211,0.01187474001199007,16.512261962890648,1.8622753620147705,0.2113696187734604
2018-03-05,27.5,77.20000457763672,0.010749107226729393,16.056329345703148,-0.5511181354522705,-1.1178393363952637
2018-03-06,28.20000076293945,76.44795989990234,0.010520000010728836,15.880944824218775,-0.2949487268924713,-0.8244872689247131
2018-03-07,27.399999618530273,87.57744598388672,0.011469999328255652,15.111962890625026,-0.5531982183456421,-0.3460668921470642
2018-03-08,21.748889923095703,86.03773498535156,0.01181000005453825,15.805017089843775,-1.2624218463897705,-1.5761352777481081
2018-03-09,25.813440322875977,69.5,0.010339654050767422,17.037377929687526,-1.5536084175109863,-1.8763574361801147
2018-03-10,29.51301383972168,77.09062957763672,0.011589999310672285,17.229455566406273,-1.155603051185608,-0.6297777891159058
2018-03-11,26.399999618530273,80.5,0.0115544768050313,16.512414550781273,-1.4149657487869265,-1.7101513147354126
2018-03-12,32.200000762939446,86.80000305175781,0.01261999923735857,16.682427978515648,-1.7241674661636353,-1.1038769483566284
2018-03-13,33.0,80.9000015258789,0.012310000136494637,17.441094970703148,0.4984301626682282,-0.4369702041149139
2018-03-14,30.70000076293945,78.43526458740234,0.011137053370475769,16.373315429687526,0.6693432331085205,-0.5031469464302063
2018-03-15,32.10000228881836,81.70000457763672,0.012139999307692051,17.015802001953148,-1.7507177591323853,-1.7737377882003784
2018-03-16,,,,,,
2018-03-17,,,,,,
2018-03-18,,,,,,
2018-03-19,28.39226722717285,68.80000305175781,0.012246880680322649,19.928125000000023,-5.5710787773132315,-1.7992407083511353
2018-03-20,25.70000076293945,80.30000305175781,0.011029999703168869,15.8206726074219,-1.6140185594558716,-1.650871515274048
2018-03-21,26.39025688171387,85.70000457763672,0.010749999433755876,14.400292968750026,-2.92919921875,-2.163828134536743
2018-03-22,19.700000762939453,91.0999984741211,0.01119999960064888,14.0954528808594,-2.37149977684021,-2.104260206222534
2018-03-23,18.399999618530273,88.4000015258789,0.011189999990165234,14.54680786132815,-1.868569254875183,-1.8143993616104128
2018-03-24,25.399999618530273,88.5999984741211,0.0118800001218915,15.420495605468775,-3.3412351608276367,-1.4952733516693115
2018-03-25,25.148889541625977,90.8000030517578,0.012613298371434212,15.9591003417969,-2.326730966567993,-0.9497240781784058
2018-03-26,27.30000114440918,87.5999984741211,0.011690673418343069,15.36321411132815,-1.8544872999191284,-1.915956974029541
2018-03-27,23.70000076293945,91.3000030517578,0.012109999544918535,15.272668457031275,-3.71432375907898,-2.389052629470825
2018-03-28,23.80000114440918,88.5999984741211,0.011009999550879002,14.238854980468775,-2.1439893245697017,-2.0355687141418457
2018-03-29,26.659942626953125,89.5999984741211,0.011299999430775642,14.47979125976565,-2.512439012527466,-2.113171339035034
2018-03-30,22.075727462768555,91.73301696777344,0.011429999954998491,14.305566406250026,-2.230900764465332,-2.0191209316253658
2018-03-31,25.30000114440918,88.5,0.011993381194770336,15.581933593750026,-2.513547420501709,-1.3394213914871216
2018-04-01,28.10000038146973,92.5,0.011835113167762756,14.68096313476565,-1.8809814453125,-1.4581518173217771
2018-04-02,29.399999618530273,89.29995727539062,0.011399999260902405,14.64434204101565,-2.0306177139282227,-1.6177489757537842
2018-04-03,29.0,90.0999984741211,0.012240000069141388,15.5985046386719,-3.970494270324707,-2.2446680068969727
2018-04-04,27.00078201293945,89.30000305175781,0.01131999958306551,14.53557739257815,-2.3686718940734863,-2.0542211532592773
2018-04-05,24.10000038146973,90.70000457763672,0.01163432467728853,14.727990722656275,-1.6491039991378784,-1.0115941762924194
2018-04-06,28.70000076293945,91.20000457763672,0.011921999044716358,14.995874023437526,-2.0322265625,-0.9982030987739564
2018-04-07,28.399999618530273,93.5731201171875,0.012529999949038029,15.380761718750026,-2.5037426948547363,-0.9097497463226318
2018-04-08,30.70000076293945,90.4004364013672,0.01196999941021204,15.22734985351565,-1.7820556163787842,-1.4259765148162842
2018-04-09,27.399999618530273,92.9000015258789,0.01193000003695488,14.755822753906275,-1.613503336906433,-1.0514330863952637
2018-04-10,28.80000114440918,91.5,0.012332138605415821,15.4827819824219,-1.933266520500183,-1.4019384384155271
2018-04-11,31.899999618530273,90.20000457763672,0.012639999389648438,16.085992431640648,-1.387109398841858,-0.5493749976158142
2018-04-12,27.899999618530273,90.41259002685548,0.012131006456911564,15.41997680664065,-1.4664952754974363,-1.2146142721176147
2018-04-13,26.74685096740723,90.10342407226562,0.012029999867081642,15.362817382812526,-1.6594336032867432,-1.6963988542556765
2018-04-14,29.079833984375,89.5999984741211,0.012249999679625034,15.7600036621094,-0.3666357398033142,-0.2273193299770355
2018-04-15,32.02074432373047,85.0,0.01196999941021204,16.242852783203148,1.388002872467041,0.2288769483566284
2018-04-16,31.0,86.5999984741211,0.011869999580085278,15.8209167480469,2.818115234375,0.5209081768989563
2018-04-17,31.70000076293945,83.20000457763672,0.011349999345839024,15.76104125976565,2.4064085483551025,-1.8661767244338991
2018-04-18,30.20000076293945,88.7503890991211,0.01208999939262867,15.731591796875026,1.4361644983291626,0.02329711802303791
2018-04-19,31.30000114440918,86.7075424194336,0.012029999867081642,16.010308837890648,0.9001708626747131,-0.2918359339237213
2018-04-20,30.230621337890625,80.80000305175781,0.011159999296069143,15.9439636230469,0.3280273377895355,-0.3470190465450287
2018-04-21,32.10000228881836,85.5999984741211,0.0122099993750453,16.427941894531273,0.8239160180091858,0.05466674640774727
2018-04-22,32.770809173583984,86.28579711914062,0.0126023655757308,16.769433593750026,-0.1995263695716858,-0.3126171827316284
2018-04-23,32.5,83.5999984741211,0.012349999509751795,16.978112792968773,0.5890136361122131,-0.2600781321525574
2018-04-24,33.88629913330078,87.70000457763672,0.012849999591708185,16.832238769531273,-0.8950903415679932,-1.1916797161102295
2018-04-25,30.20000076293945,93.5,0.012383037246763706,15.229577636718775,-1.5532103776931765,-0.7810351252555847
2018-04-26,26.899999618530273,92.20000457763672,0.012322240509092808,15.38018188476565,-1.79620361328125,-0.5431237816810608
2018-04-27,27.80000114440918,94.0999984741211,0.012949999421834946,15.829980468750026,-1.676973819732666,0.2564990222454071
2018-04-28,28.0,93.26583099365234,0.012567663565278052,15.5047546386719,-2.0641307830810547,-0.4296679496765137
2018-04-29,26.0,92.6305694580078,0.01181000005453825,14.67803344726565,-2.0779736042022705,-1.235883712768555
2018-04-30,29.10000038146973,93.00007629394531,0.01209999993443489,15.003869628906275,-1.822792887687683,-1.2168090343475342
2018-05-01,30.0,91.11011505126952,0.012079999782145023,15.24358520507815,-1.775800704956055,-0.3744286894798279
2018-05-02,31.10000038146973,91.67774963378906,0.011859999969601631,14.8972106933594,-0.23192016780376434,-0.3803381323814392
2018-05-03,29.10000038146973,86.30000305175781,0.010799999348819256,14.414453125000026,0.59063720703125,0.36536863446235657
2018-05-04,31.0,91.8000030517578,0.01236371323466301,15.461877441406275,-2.4129674434661865,-0.08626220375299454
2018-05-05,29.70000076293945,93.4671630859375,0.012709999457001686,15.6154724121094,-2.69070053100586,-0.5573803782463074
2018-05-06,26.10000038146973,93.20000457763672,0.012519999407231808,15.489221191406275,-2.1132519245147705,-0.201303705573082
2018-05-07,30.10000038146973,92.6978759765625,0.01252548582851887,15.582177734375026,-2.7883129119873047,-0.16102783381938934
2018-05-08,30.37501335144043,94.22004699707031,0.012214849703013895,14.9191833496094,-1.2535547018051147,-0.14436034858226776
2018-05-09,28.0,91.67540740966795,0.01145242527127266,14.346826171875026,-1.214409112930298,-0.9027978181838988
2018-05-10,27.20000076293945,92.59017181396484,0.01222490891814232,15.19561157226565,-2.491381883621216,-0.3089624047279358
2018-05-11,26.5,92.5999984741211,0.012229999527335169,15.2155700683594,-2.2779126167297363,-0.8653564453125
2018-05-12,23.399999618530273,92.59608459472656,0.011450000107288359,14.199914550781275,-0.8984326124191284,-0.7421997189521791
2018-05-13,25.80000114440918,87.0,0.011530239135026932,15.276635742187526,-0.3565234243869781,-0.571582019329071
2018-05-14,28.399999618530273,91.0999984741211,0.01181000005453825,14.924218750000026,-0.8405541777610779,-0.9113451838493348
2018-05-15,31.0,93.36194610595705,0.012759999372065069,15.7165466308594,-3.5094358921051025,0.3738134801387787
2018-05-16,29.399999618530273,89.5,0.011789999902248384,15.177758789062526,-0.5711755156517029,0.059515379369258874
2018-05-17,30.30000114440918,88.94755554199219,0.011995424516499044,15.558007812500026,-0.6626879572868347,-1.203832983970642
2018-05-18,25.70000076293945,85.0999984741211,0.010699999518692492,14.50127563476565,0.18988037109375,-0.7319433689117432
2018-05-19,28.20000076293945,89.4000015258789,0.011330000124871729,14.58416137695315,-1.0562890768051147,0.064697265625
2018-05-20,26.5,81.4000015258789,0.010530101135373116,14.939416503906275,-0.93792724609375,-0.7915282845497131
2018-05-21,30.60000038146973,89.5,0.011819999665021895,15.20195922851565,-1.1426244974136353,0.9447948932647704
2018-05-22,32.799999237060554,94.5,0.012519999407231808,15.24517211914065,-1.7331908941268919,0.8335326910018921
2018-05-23,28.20000076293945,92.0,0.01169000007212162,14.649987792968775,-2.040944814682007,-0.2723364233970642
2018-05-24,30.20000076293945,87.0999984741211,0.011321933008730413,15.050012207031275,-1.6856127977371216,-0.2745678722858429
2018-05-25,27.503803253173828,83.4000015258789,0.010729999281466007,14.82378540039065,-0.30663084983825684,-0.22694091498851776
2018-05-26,24.34491539001465,93.9000015258789,0.012211181223392488,14.9782653808594,-2.039348125457764,0.1393139660358429
2018-05-27,20.0880126953125,90.0999984741211,0.011549999937415123,14.75603637695315,-1.6740965843200684,0.33935546875
2018-05-28,18.399999618530273,89.30000305175781,0.01107999961823225,14.29461059570315,0.3115527331829071,1.06036376953125
2018-05-29,14.519824028015135,81.70000457763672,0.00949000008404255,13.341271972656275,-0.8393408060073853,-0.9472851157188416
2018-05-30,18.399999618530273,80.4000015258789,0.009339999407529831,13.32000122070315,-0.4900451600551605,-0.8147997856140137
2018-05-31,18.0,87.0,0.01036999933421612,13.679162597656275,-0.9375951886177064,-1.1846435070037842
2018-06-01,22.30000114440918,91.6463394165039,0.01209999993443489,15.2499938964844,-0.380146473646164,-0.18790771067142487
2018-06-02,24.30000114440918,92.5225830078125,0.012229999527335169,15.2499938964844,-0.9652734398841858,0.39924314618110657
2018-06-03,24.0,92.68331909179688,0.012550000101327896,15.607385253906275,-1.1620751619338991,0.6947070360183716
2018-06-04,27.70000076293945,89.80000305175781,0.012310000136494637,15.7912536621094,0.6366528272628784,1.2932909727096558
2018-06-05,33.361202239990234,90.0,0.012269999831914902,15.704248046875026,0.5679833889007568,0.41893309354782093
2018-06-06,30.9063663482666,89.0999984741211,0.011579999700188637,14.9766784667969,-0.81599360704422,-0.6803442239761353
2018-06-07,28.10000038146973,87.70000457763672,0.010911512188613415,14.33245239257815,-1.461296319961548,-0.029990233480930332
2018-06-08,27.899999618530273,89.5999984741211,0.010509999468922615,13.452294921875026,-0.2348583936691284,1.0830810070037842
2018-06-09,28.5,88.70000457763672,0.011050031520426272,14.36687622070315,-1.1212353706359863,0.5160766243934631
2018-06-10,24.399999618530273,88.70000457763672,0.01054999977350235,13.658654785156275,-0.31645017862319946,0.12332519143819808
2018-06-11,17.399999618530273,81.92826843261719,0.00916999951004982,12.829431152343775,0.2981640696525574,-0.10676024854183196
2018-06-12,13.894423484802244,78.70000457763672,0.008511076681315899,12.1712585449219,-1.141870141029358,-1.6860107183456419
2018-06-13,18.200000762939453,91.36153411865234,0.010909999720752241,13.713708496093775,-1.0223071575164795,-0.10544677823781967
2018-06-14,20.5,89.9204330444336,0.011039999313652515,14.1273132324219,-0.9121069312095642,0.2802343666553497
2018-06-15,19.399999618530273,84.32913970947266,0.009635292924940586,13.07732543945315,0.51422119140625,0.2825634777545929
2018-06-16,24.30000114440918,81.41300964355469,0.010049999691545963,14.27214965820315,-0.7448974251747131,0.027497557923197743
2018-06-17,27.70000076293945,89.64596557617188,0.011509999632835388,14.8093200683594,-1.5092748403549194,-0.2635180652141571
2018-06-18,27.899999618530273,91.3991470336914,0.011429999954998491,14.399194335937526,-1.1124926805496216,0.6474658250808716
2018-06-19,23.10000038146973,89.65754699707031,0.010780000127851965,13.761804199218775,-1.1717236042022705,0.3691088855266571
2018-06-20,23.20353507995605,90.65428924560548,0.010809999890625477,13.6639343261719,-0.8058544993400574,0.9160791039466858
2018-06-21,21.100000381469727,88.30000305175781,0.010540000163018705,13.720117187500026,-2.1333885192871094,-0.9165942072868348
2018-06-22,20.30000114440918,90.3000030517578,0.010209999978542328,12.95000610351565,-0.5019775032997131,-0.7420605421066284
2018-06-23,24.399999618530273,90.70000457763672,0.0112100001424551,14.2499938964844,-1.4091333150863647,-0.2071874886751175
2018-06-24,26.10000038146973,81.81890106201172,0.010049999691545963,14.1500183105469,-0.9018603563308716,0.00010986327833961695
2018-06-25,27.399999618530273,79.80000305175781,0.00998693611472845,14.432885742187526,0.1715356409549713,0.5409838557243347
2018-06-26,24.80000114440918,86.5999984741211,0.009929999709129332,13.050012207031275,-1.6153149604797363,-0.9570299983024596
2018-06-27,22.60000038146973,83.6153793334961,0.010049999691545963,13.759790039062526,-0.9025585651397704,-0.0772106945514679
2018-06-28,20.700000762939453,77.226318359375,0.008816070854663849,13.04998168945315,-0.6861254572868347,0.2699536085128784
2018-06-29,20.0,80.0999984741211,0.009382426738739014,13.4584899902344,-0.23725096881389615,-0.13441894948482513
2018-06-30,19.47868537902832,90.20000457763672,0.010979999788105488,13.95000610351565,-1.3232836723327637,0.4565258622169495
2018-07-01,16.565362930297848,89.80000305175781,0.010950000025331974,14.0197692871094,-1.2783349752426147,-0.1982104480266571
2018-07-02,24.60000038146973,90.4000015258789,0.010879999957978724,13.738977050781275,-1.7164453268051147,0.3653906285762787
